FPS, Characters, Tasselation, Blade Width, Blade Heigth, Wind Strength
105,70,7,0.05,2,0.2
97,70,7,0.05,2,0.2
81,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
42,70,7,0.05,2,0.2
37,70,7,0.05,2,0.2
125,70,7,0.05,2,0.2
113,70,7,0.05,2,0.2
74,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
44,70,7,0.05,2,0.2
107,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
32,70,7,0.05,2,0.2
117,70,7,0.05,2,0.2
91,70,7,0.05,2,0.2
70,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
32,70,7,0.05,2,0.2
77,70,7,0.05,2,0.2
105,70,7,0.05,2,0.2
91,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
42,70,7,0.05,2,0.2
95,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
32,70,7,0.05,2,0.2
88,70,7,0.05,2,0.2
83,70,7,0.05,2,0.2
100,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
65,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
32,70,7,0.05,2,0.2
105,70,7,0.05,2,0.2
86,70,7,0.05,2,0.2
87,70,7,0.05,2,0.2
53,70,7,0.05,2,0.2
58,70,7,0.05,2,0.2
86,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
69,70,7,0.05,2,0.2
29,70,7,0.05,2,0.2
124,70,7,0.05,2,0.2
106,70,7,0.05,2,0.2
73,70,7,0.05,2,0.2
64,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
31,70,7,0.05,2,0.2
122,70,7,0.05,2,0.2
89,70,7,0.05,2,0.2
71,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
30,70,7,0.05,2,0.2
91,70,7,0.05,2,0.2
101,70,7,0.05,2,0.2
80,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
67,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
36,70,7,0.05,2,0.2
118,70,7,0.05,2,0.2
77,70,7,0.05,2,0.2
75,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
68,70,7,0.05,2,0.2
57,70,7,0.05,2,0.2
65,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
71,70,7,0.05,2,0.2
32,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
91,70,7,0.05,2,0.2
107,70,7,0.05,2,0.2
73,70,7,0.05,2,0.2
45,70,7,0.05,2,0.2
102,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
58,70,7,0.05,2,0.2
32,70,7,0.05,2,0.2
120,70,7,0.05,2,0.2
92,70,7,0.05,2,0.2
68,70,7,0.05,2,0.2
65,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
28,70,7,0.05,2,0.2
86,70,7,0.05,2,0.2
105,70,7,0.05,2,0.2
78,70,7,0.05,2,0.2
70,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
73,70,7,0.05,2,0.2
53,70,7,0.05,2,0.2
29,70,7,0.05,2,0.2
94,70,7,0.05,2,0.2
90,70,7,0.05,2,0.2
86,70,7,0.05,2,0.2
71,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
69,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
30,70,7,0.05,2,0.2
78,70,7,0.05,2,0.2
97,70,7,0.05,2,0.2
99,70,7,0.05,2,0.2
64,70,7,0.05,2,0.2
65,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
58,70,7,0.05,2,0.2
31,70,7,0.05,2,0.2
72,70,7,0.05,2,0.2
92,70,7,0.05,2,0.2
108,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
72,70,7,0.05,2,0.2
56,70,7,0.05,2,0.2
67,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
65,70,7,0.05,2,0.2
30,70,7,0.05,2,0.2
101,70,7,0.05,2,0.2
82,70,7,0.05,2,0.2
90,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
70,70,7,0.05,2,0.2
58,70,7,0.05,2,0.2
31,70,7,0.05,2,0.2
102,70,7,0.05,2,0.2
103,70,7,0.05,2,0.2
67,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
64,70,7,0.05,2,0.2
31,70,7,0.05,2,0.2
79,70,7,0.05,2,0.2
87,70,7,0.05,2,0.2
71,70,7,0.05,2,0.2
90,70,7,0.05,2,0.2
57,70,7,0.05,2,0.2
67,70,7,0.05,2,0.2
57,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
57,70,7,0.05,2,0.2
33,70,7,0.05,2,0.2
94,70,7,0.05,2,0.2
70,70,7,0.05,2,0.2
85,70,7,0.05,2,0.2
91,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
52,70,7,0.05,2,0.2
78,70,7,0.05,2,0.2
25,70,7,0.05,2,0.2
108,70,7,0.05,2,0.2
122,70,7,0.05,2,0.2
119,70,7,0.05,2,0.2
55,70,7,0.05,2,0.2
69,70,7,0.05,2,0.2
57,70,7,0.05,2,0.2
70,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
30,70,7,0.05,2,0.2
85,70,7,0.05,2,0.2
97,70,7,0.05,2,0.2
102,70,7,0.05,2,0.2
58,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
60,70,7,0.05,2,0.2
65,70,7,0.05,2,0.2
31,70,7,0.05,2,0.2
69,70,7,0.05,2,0.2
104,70,7,0.05,2,0.2
113,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
63,70,7,0.05,2,0.2
61,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
31,70,7,0.05,2,0.2
113,70,7,0.05,2,0.2
103,70,7,0.05,2,0.2
64,70,7,0.05,2,0.2
71,70,7,0.05,2,0.2
65,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
57,70,7,0.05,2,0.2
69,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
33,70,7,0.05,2,0.2
109,70,7,0.05,2,0.2
87,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
76,70,7,0.05,2,0.2
59,70,7,0.05,2,0.2
62,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
45,70,7,0.05,2,0.2
66,70,7,0.05,2,0.2
36,70,7,0.05,2,0.2
