FPS, Characters, Tasselation, Blade Width, Blade Heigth, Wind Strength
73,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
35,70,7,0.05,0.5,0.7
124,70,7,0.05,0.5,0.7
104,70,7,0.05,0.5,0.7
86,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
112,70,7,0.05,0.5,0.7
118,70,7,0.05,0.5,0.7
80,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
31,70,7,0.05,0.5,0.7
109,70,7,0.05,0.5,0.7
118,70,7,0.05,0.5,0.7
108,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
77,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
35,70,7,0.05,0.5,0.7
109,70,7,0.05,0.5,0.7
97,70,7,0.05,0.5,0.7
102,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
33,70,7,0.05,0.5,0.7
111,70,7,0.05,0.5,0.7
107,70,7,0.05,0.5,0.7
97,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
33,70,7,0.05,0.5,0.7
77,70,7,0.05,0.5,0.7
111,70,7,0.05,0.5,0.7
91,70,7,0.05,0.5,0.7
89,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
74,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
102,70,7,0.05,0.5,0.7
101,70,7,0.05,0.5,0.7
94,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
74,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
49,70,7,0.05,0.5,0.7
43,70,7,0.05,0.5,0.7
108,70,7,0.05,0.5,0.7
104,70,7,0.05,0.5,0.7
94,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
47,70,7,0.05,0.5,0.7
38,70,7,0.05,0.5,0.7
105,70,7,0.05,0.5,0.7
99,70,7,0.05,0.5,0.7
123,70,7,0.05,0.5,0.7
82,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
124,70,7,0.05,0.5,0.7
101,70,7,0.05,0.5,0.7
79,70,7,0.05,0.5,0.7
74,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
76,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
114,70,7,0.05,0.5,0.7
113,70,7,0.05,0.5,0.7
80,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
49,70,7,0.05,0.5,0.7
119,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
36,70,7,0.05,0.5,0.7
108,70,7,0.05,0.5,0.7
107,70,7,0.05,0.5,0.7
88,70,7,0.05,0.5,0.7
63,70,7,0.05,0.5,0.7
75,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
35,70,7,0.05,0.5,0.7
120,70,7,0.05,0.5,0.7
97,70,7,0.05,0.5,0.7
88,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
35,70,7,0.05,0.5,0.7
116,70,7,0.05,0.5,0.7
102,70,7,0.05,0.5,0.7
89,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
76,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
108,70,7,0.05,0.5,0.7
116,70,7,0.05,0.5,0.7
86,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
64,70,7,0.05,0.5,0.7
35,70,7,0.05,0.5,0.7
120,70,7,0.05,0.5,0.7
114,70,7,0.05,0.5,0.7
87,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
74,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
35,70,7,0.05,0.5,0.7
84,70,7,0.05,0.5,0.7
104,70,7,0.05,0.5,0.7
114,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
75,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
112,70,7,0.05,0.5,0.7
107,70,7,0.05,0.5,0.7
88,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
63,70,7,0.05,0.5,0.7
77,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
112,70,7,0.05,0.5,0.7
95,70,7,0.05,0.5,0.7
99,70,7,0.05,0.5,0.7
64,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
107,70,7,0.05,0.5,0.7
115,70,7,0.05,0.5,0.7
97,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
55,70,7,0.05,0.5,0.7
92,70,7,0.05,0.5,0.7
65,70,7,0.05,0.5,0.7
73,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
35,70,7,0.05,0.5,0.7
107,70,7,0.05,0.5,0.7
109,70,7,0.05,0.5,0.7
96,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
66,70,7,0.05,0.5,0.7
35,70,7,0.05,0.5,0.7
108,70,7,0.05,0.5,0.7
103,70,7,0.05,0.5,0.7
87,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
67,70,7,0.05,0.5,0.7
72,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
34,70,7,0.05,0.5,0.7
110,70,7,0.05,0.5,0.7
107,70,7,0.05,0.5,0.7
85,70,7,0.05,0.5,0.7
75,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
71,70,7,0.05,0.5,0.7
70,70,7,0.05,0.5,0.7
69,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
23,70,7,0.05,0.5,0.7
113,70,7,0.05,0.5,0.7
114,70,7,0.05,0.5,0.7
120,70,7,0.05,0.5,0.7
68,70,7,0.05,0.5,0.7
