FPS, Characters, Tasselation, Blade Width, Blade Heigth, Wind Strength
46,80,7,1,0.5,0.2
25,80,7,1,0.5,0.2
78,80,7,1,0.5,0.2
61,80,7,1,0.5,0.2
42,80,7,1,0.5,0.2
57,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
25,80,7,1,0.5,0.2
83,80,7,1,0.5,0.2
66,80,7,1,0.5,0.2
53,80,7,1,0.5,0.2
44,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
42,80,7,1,0.5,0.2
27,80,7,1,0.5,0.2
74,80,7,1,0.5,0.2
58,80,7,1,0.5,0.2
57,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
36,80,7,1,0.5,0.2
115,80,7,1,0.5,0.2
69,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
64,80,7,1,0.5,0.2
67,80,7,1,0.5,0.2
52,80,7,1,0.5,0.2
44,80,7,1,0.5,0.2
48,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
27,80,7,1,0.5,0.2
69,80,7,1,0.5,0.2
59,80,7,1,0.5,0.2
56,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
69,80,7,1,0.5,0.2
60,80,7,1,0.5,0.2
55,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
37,80,7,1,0.5,0.2
58,80,7,1,0.5,0.2
27,80,7,1,0.5,0.2
73,80,7,1,0.5,0.2
60,80,7,1,0.5,0.2
53,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
38,80,7,1,0.5,0.2
22,80,7,1,0.5,0.2
105,80,7,1,0.5,0.2
108,80,7,1,0.5,0.2
56,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
76,80,7,1,0.5,0.2
60,80,7,1,0.5,0.2
55,80,7,1,0.5,0.2
44,80,7,1,0.5,0.2
48,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
27,80,7,1,0.5,0.2
37,80,7,1,0.5,0.2
112,80,7,1,0.5,0.2
67,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
40,80,7,1,0.5,0.2
54,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
73,80,7,1,0.5,0.2
61,80,7,1,0.5,0.2
54,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
69,80,7,1,0.5,0.2
64,80,7,1,0.5,0.2
51,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
72,80,7,1,0.5,0.2
59,80,7,1,0.5,0.2
54,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
27,80,7,1,0.5,0.2
68,80,7,1,0.5,0.2
62,80,7,1,0.5,0.2
54,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
46,80,7,1,0.5,0.2
44,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
71,80,7,1,0.5,0.2
59,80,7,1,0.5,0.2
53,80,7,1,0.5,0.2
48,80,7,1,0.5,0.2
44,80,7,1,0.5,0.2
47,80,7,1,0.5,0.2
26,80,7,1,0.5,0.2
64,80,7,1,0.5,0.2
68,80,7,1,0.5,0.2
52,80,7,1,0.5,0.2
45,80,7,1,0.5,0.2
