FPS, Characters, Tasselation, Blade Width, Blade Heigth, Wind Strength
126,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
108,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
133,10,7,0.05,0.5,0.2
50,10,7,0.05,0.5,0.2
139,10,7,0.05,0.5,0.2
133,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
135,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
108,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
134,10,7,0.05,0.5,0.2
105,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
101,10,7,0.05,0.5,0.2
50,10,7,0.05,0.5,0.2
107,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
104,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
102,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
133,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
109,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
132,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
49,10,7,0.05,0.5,0.2
133,10,7,0.05,0.5,0.2
107,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
77,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
104,10,7,0.05,0.5,0.2
105,10,7,0.05,0.5,0.2
85,10,7,0.05,0.5,0.2
96,10,7,0.05,0.5,0.2
96,10,7,0.05,0.5,0.2
109,10,7,0.05,0.5,0.2
101,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
43,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
78,10,7,0.05,0.5,0.2
131,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
138,10,7,0.05,0.5,0.2
96,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
105,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
134,10,7,0.05,0.5,0.2
102,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
49,10,7,0.05,0.5,0.2
109,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
133,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
50,10,7,0.05,0.5,0.2
132,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
102,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
47,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
108,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
94,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
89,10,7,0.05,0.5,0.2
132,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
134,10,7,0.05,0.5,0.2
98,10,7,0.05,0.5,0.2
50,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
110,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
102,10,7,0.05,0.5,0.2
94,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
102,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
49,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
104,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
97,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
71,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
98,10,7,0.05,0.5,0.2
104,10,7,0.05,0.5,0.2
47,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
107,10,7,0.05,0.5,0.2
85,10,7,0.05,0.5,0.2
92,10,7,0.05,0.5,0.2
104,10,7,0.05,0.5,0.2
98,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
98,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
109,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
51,10,7,0.05,0.5,0.2
110,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
131,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
109,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
46,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
135,10,7,0.05,0.5,0.2
104,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
107,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
48,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
134,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
98,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
89,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
54,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
104,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
95,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
134,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
110,10,7,0.05,0.5,0.2
135,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
48,10,7,0.05,0.5,0.2
134,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
110,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
133,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
77,10,7,0.05,0.5,0.2
102,10,7,0.05,0.5,0.2
138,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
50,10,7,0.05,0.5,0.2
137,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
101,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
137,10,7,0.05,0.5,0.2
108,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
98,10,7,0.05,0.5,0.2
97,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
48,10,7,0.05,0.5,0.2
109,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
105,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
135,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
49,10,7,0.05,0.5,0.2
132,10,7,0.05,0.5,0.2
134,10,7,0.05,0.5,0.2
97,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
101,10,7,0.05,0.5,0.2
131,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
49,10,7,0.05,0.5,0.2
136,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
131,10,7,0.05,0.5,0.2
108,10,7,0.05,0.5,0.2
109,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
42,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
107,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
47,10,7,0.05,0.5,0.2
139,10,7,0.05,0.5,0.2
135,10,7,0.05,0.5,0.2
105,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
102,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
96,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
41,10,7,0.05,0.5,0.2
93,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
105,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
110,10,7,0.05,0.5,0.2
134,10,7,0.05,0.5,0.2
101,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
105,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
49,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
93,10,7,0.05,0.5,0.2
76,10,7,0.05,0.5,0.2
101,10,7,0.05,0.5,0.2
107,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
95,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
51,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
106,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
108,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
52,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
99,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
110,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
127,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
132,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
49,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
113,10,7,0.05,0.5,0.2
115,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
120,10,7,0.05,0.5,0.2
108,10,7,0.05,0.5,0.2
110,10,7,0.05,0.5,0.2
137,10,7,0.05,0.5,0.2
131,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
117,10,7,0.05,0.5,0.2
116,10,7,0.05,0.5,0.2
54,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
131,10,7,0.05,0.5,0.2
114,10,7,0.05,0.5,0.2
102,10,7,0.05,0.5,0.2
103,10,7,0.05,0.5,0.2
97,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
100,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
118,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
128,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
51,10,7,0.05,0.5,0.2
137,10,7,0.05,0.5,0.2
111,10,7,0.05,0.5,0.2
110,10,7,0.05,0.5,0.2
126,10,7,0.05,0.5,0.2
61,10,7,0.05,0.5,0.2
122,10,7,0.05,0.5,0.2
125,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
124,10,7,0.05,0.5,0.2
129,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
112,10,7,0.05,0.5,0.2
123,10,7,0.05,0.5,0.2
130,10,7,0.05,0.5,0.2
44,10,7,0.05,0.5,0.2
135,10,7,0.05,0.5,0.2
121,10,7,0.05,0.5,0.2
119,10,7,0.05,0.5,0.2
