FPS, Characters, Tasselation, Blade Width, Blade Heigth, Wind Strength
85,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
83,50,7,0.05,0.5,0.2
102,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
40,50,7,0.05,0.5,0.2
111,50,7,0.05,0.5,0.2
102,50,7,0.05,0.5,0.2
114,50,7,0.05,0.5,0.2
121,50,7,0.05,0.5,0.2
115,50,7,0.05,0.5,0.2
88,50,7,0.05,0.5,0.2
100,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
82,50,7,0.05,0.5,0.2
107,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
88,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
37,50,7,0.05,0.5,0.2
122,50,7,0.05,0.5,0.2
121,50,7,0.05,0.5,0.2
114,50,7,0.05,0.5,0.2
111,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
88,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
68,50,7,0.05,0.5,0.2
74,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
39,50,7,0.05,0.5,0.2
102,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
115,50,7,0.05,0.5,0.2
119,50,7,0.05,0.5,0.2
99,50,7,0.05,0.5,0.2
112,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
75,50,7,0.05,0.5,0.2
115,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
83,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
84,50,7,0.05,0.5,0.2
41,50,7,0.05,0.5,0.2
118,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
105,50,7,0.05,0.5,0.2
124,50,7,0.05,0.5,0.2
113,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
84,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
38,50,7,0.05,0.5,0.2
111,50,7,0.05,0.5,0.2
127,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
108,50,7,0.05,0.5,0.2
119,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
74,50,7,0.05,0.5,0.2
115,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
61,50,7,0.05,0.5,0.2
47,50,7,0.05,0.5,0.2
121,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
106,50,7,0.05,0.5,0.2
110,50,7,0.05,0.5,0.2
119,50,7,0.05,0.5,0.2
117,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
83,50,7,0.05,0.5,0.2
107,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
39,50,7,0.05,0.5,0.2
125,50,7,0.05,0.5,0.2
104,50,7,0.05,0.5,0.2
113,50,7,0.05,0.5,0.2
121,50,7,0.05,0.5,0.2
129,50,7,0.05,0.5,0.2
99,50,7,0.05,0.5,0.2
100,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
77,50,7,0.05,0.5,0.2
108,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
38,50,7,0.05,0.5,0.2
112,50,7,0.05,0.5,0.2
120,50,7,0.05,0.5,0.2
109,50,7,0.05,0.5,0.2
111,50,7,0.05,0.5,0.2
112,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
85,50,7,0.05,0.5,0.2
99,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
82,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
83,50,7,0.05,0.5,0.2
40,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
119,50,7,0.05,0.5,0.2
126,50,7,0.05,0.5,0.2
114,50,7,0.05,0.5,0.2
84,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
85,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
108,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
40,50,7,0.05,0.5,0.2
123,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
113,50,7,0.05,0.5,0.2
121,50,7,0.05,0.5,0.2
117,50,7,0.05,0.5,0.2
113,50,7,0.05,0.5,0.2
102,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
83,50,7,0.05,0.5,0.2
105,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
38,50,7,0.05,0.5,0.2
115,50,7,0.05,0.5,0.2
117,50,7,0.05,0.5,0.2
127,50,7,0.05,0.5,0.2
100,50,7,0.05,0.5,0.2
125,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
81,50,7,0.05,0.5,0.2
106,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
86,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
40,50,7,0.05,0.5,0.2
86,50,7,0.05,0.5,0.2
104,50,7,0.05,0.5,0.2
114,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
122,50,7,0.05,0.5,0.2
123,50,7,0.05,0.5,0.2
81,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
103,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
34,50,7,0.05,0.5,0.2
117,50,7,0.05,0.5,0.2
106,50,7,0.05,0.5,0.2
122,50,7,0.05,0.5,0.2
123,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
85,50,7,0.05,0.5,0.2
40,50,7,0.05,0.5,0.2
116,50,7,0.05,0.5,0.2
118,50,7,0.05,0.5,0.2
125,50,7,0.05,0.5,0.2
105,50,7,0.05,0.5,0.2
108,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
61,50,7,0.05,0.5,0.2
69,50,7,0.05,0.5,0.2
119,50,7,0.05,0.5,0.2
122,50,7,0.05,0.5,0.2
109,50,7,0.05,0.5,0.2
42,50,7,0.05,0.5,0.2
118,50,7,0.05,0.5,0.2
105,50,7,0.05,0.5,0.2
113,50,7,0.05,0.5,0.2
122,50,7,0.05,0.5,0.2
110,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
103,50,7,0.05,0.5,0.2
83,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
39,50,7,0.05,0.5,0.2
123,50,7,0.05,0.5,0.2
128,50,7,0.05,0.5,0.2
106,50,7,0.05,0.5,0.2
116,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
86,50,7,0.05,0.5,0.2
100,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
88,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
38,50,7,0.05,0.5,0.2
108,50,7,0.05,0.5,0.2
121,50,7,0.05,0.5,0.2
119,50,7,0.05,0.5,0.2
106,50,7,0.05,0.5,0.2
106,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
83,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
86,50,7,0.05,0.5,0.2
100,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
85,50,7,0.05,0.5,0.2
40,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
118,50,7,0.05,0.5,0.2
125,50,7,0.05,0.5,0.2
131,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
76,50,7,0.05,0.5,0.2
112,50,7,0.05,0.5,0.2
58,50,7,0.05,0.5,0.2
63,50,7,0.05,0.5,0.2
106,50,7,0.05,0.5,0.2
50,50,7,0.05,0.5,0.2
120,50,7,0.05,0.5,0.2
108,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
119,50,7,0.05,0.5,0.2
126,50,7,0.05,0.5,0.2
99,50,7,0.05,0.5,0.2
105,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
84,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
39,50,7,0.05,0.5,0.2
113,50,7,0.05,0.5,0.2
120,50,7,0.05,0.5,0.2
126,50,7,0.05,0.5,0.2
109,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
88,50,7,0.05,0.5,0.2
61,50,7,0.05,0.5,0.2
116,50,7,0.05,0.5,0.2
112,50,7,0.05,0.5,0.2
105,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
40,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
121,50,7,0.05,0.5,0.2
129,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
96,50,7,0.05,0.5,0.2
82,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
67,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
42,50,7,0.05,0.5,0.2
119,50,7,0.05,0.5,0.2
116,50,7,0.05,0.5,0.2
112,50,7,0.05,0.5,0.2
104,50,7,0.05,0.5,0.2
107,50,7,0.05,0.5,0.2
106,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
84,50,7,0.05,0.5,0.2
38,50,7,0.05,0.5,0.2
100,50,7,0.05,0.5,0.2
111,50,7,0.05,0.5,0.2
124,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
100,50,7,0.05,0.5,0.2
102,50,7,0.05,0.5,0.2
90,50,7,0.05,0.5,0.2
86,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
89,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
37,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
98,50,7,0.05,0.5,0.2
123,50,7,0.05,0.5,0.2
124,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
101,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
88,50,7,0.05,0.5,0.2
97,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
85,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
39,50,7,0.05,0.5,0.2
111,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
108,50,7,0.05,0.5,0.2
71,50,7,0.05,0.5,0.2
42,50,7,0.05,0.5,0.2
60,50,7,0.05,0.5,0.2
59,50,7,0.05,0.5,0.2
110,50,7,0.05,0.5,0.2
81,50,7,0.05,0.5,0.2
75,50,7,0.05,0.5,0.2
44,50,7,0.05,0.5,0.2
115,50,7,0.05,0.5,0.2
129,50,7,0.05,0.5,0.2
111,50,7,0.05,0.5,0.2
122,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
91,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
88,50,7,0.05,0.5,0.2
93,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
78,50,7,0.05,0.5,0.2
43,50,7,0.05,0.5,0.2
105,50,7,0.05,0.5,0.2
117,50,7,0.05,0.5,0.2
121,50,7,0.05,0.5,0.2
122,50,7,0.05,0.5,0.2
86,50,7,0.05,0.5,0.2
123,50,7,0.05,0.5,0.2
104,50,7,0.05,0.5,0.2
79,50,7,0.05,0.5,0.2
107,50,7,0.05,0.5,0.2
92,50,7,0.05,0.5,0.2
87,50,7,0.05,0.5,0.2
95,50,7,0.05,0.5,0.2
94,50,7,0.05,0.5,0.2
37,50,7,0.05,0.5,0.2
