FPS, Characters, Tasselation, Blade Width, Blade Heigth, Wind Strength
97,40,7,0.05,0.5,0.2
115,40,7,0.05,0.5,0.2
110,40,7,0.05,0.5,0.2
102,40,7,0.05,0.5,0.2
88,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
100,40,7,0.05,0.5,0.2
51,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
121,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
125,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
128,40,7,0.05,0.5,0.2
125,40,7,0.05,0.5,0.2
88,40,7,0.05,0.5,0.2
103,40,7,0.05,0.5,0.2
124,40,7,0.05,0.5,0.2
99,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
47,40,7,0.05,0.5,0.2
128,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
101,40,7,0.05,0.5,0.2
109,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
129,40,7,0.05,0.5,0.2
121,40,7,0.05,0.5,0.2
104,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
104,40,7,0.05,0.5,0.2
107,40,7,0.05,0.5,0.2
49,40,7,0.05,0.5,0.2
114,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
124,40,7,0.05,0.5,0.2
97,40,7,0.05,0.5,0.2
104,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
99,40,7,0.05,0.5,0.2
85,40,7,0.05,0.5,0.2
88,40,7,0.05,0.5,0.2
49,40,7,0.05,0.5,0.2
68,40,7,0.05,0.5,0.2
53,40,7,0.05,0.5,0.2
34,40,7,0.05,0.5,0.2
82,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
88,40,7,0.05,0.5,0.2
103,40,7,0.05,0.5,0.2
115,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
114,40,7,0.05,0.5,0.2
107,40,7,0.05,0.5,0.2
84,40,7,0.05,0.5,0.2
115,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
97,40,7,0.05,0.5,0.2
33,40,7,0.05,0.5,0.2
93,40,7,0.05,0.5,0.2
106,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
97,40,7,0.05,0.5,0.2
121,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
101,40,7,0.05,0.5,0.2
109,40,7,0.05,0.5,0.2
123,40,7,0.05,0.5,0.2
126,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
104,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
47,40,7,0.05,0.5,0.2
124,40,7,0.05,0.5,0.2
131,40,7,0.05,0.5,0.2
125,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
106,40,7,0.05,0.5,0.2
114,40,7,0.05,0.5,0.2
62,40,7,0.05,0.5,0.2
121,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
110,40,7,0.05,0.5,0.2
115,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
102,40,7,0.05,0.5,0.2
95,40,7,0.05,0.5,0.2
50,40,7,0.05,0.5,0.2
115,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
127,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
111,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
86,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
110,40,7,0.05,0.5,0.2
124,40,7,0.05,0.5,0.2
107,40,7,0.05,0.5,0.2
127,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
47,40,7,0.05,0.5,0.2
116,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
92,40,7,0.05,0.5,0.2
125,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
99,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
127,40,7,0.05,0.5,0.2
111,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
110,40,7,0.05,0.5,0.2
124,40,7,0.05,0.5,0.2
107,40,7,0.05,0.5,0.2
111,40,7,0.05,0.5,0.2
50,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
128,40,7,0.05,0.5,0.2
114,40,7,0.05,0.5,0.2
97,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
129,40,7,0.05,0.5,0.2
111,40,7,0.05,0.5,0.2
109,40,7,0.05,0.5,0.2
110,40,7,0.05,0.5,0.2
116,40,7,0.05,0.5,0.2
98,40,7,0.05,0.5,0.2
110,40,7,0.05,0.5,0.2
128,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
46,40,7,0.05,0.5,0.2
118,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
124,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
103,40,7,0.05,0.5,0.2
118,40,7,0.05,0.5,0.2
123,40,7,0.05,0.5,0.2
125,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
121,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
125,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
115,40,7,0.05,0.5,0.2
46,40,7,0.05,0.5,0.2
100,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
107,40,7,0.05,0.5,0.2
102,40,7,0.05,0.5,0.2
101,40,7,0.05,0.5,0.2
100,40,7,0.05,0.5,0.2
106,40,7,0.05,0.5,0.2
102,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
102,40,7,0.05,0.5,0.2
103,40,7,0.05,0.5,0.2
126,40,7,0.05,0.5,0.2
118,40,7,0.05,0.5,0.2
94,40,7,0.05,0.5,0.2
50,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
126,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
111,40,7,0.05,0.5,0.2
124,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
104,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
107,40,7,0.05,0.5,0.2
116,40,7,0.05,0.5,0.2
98,40,7,0.05,0.5,0.2
127,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
37,40,7,0.05,0.5,0.2
124,40,7,0.05,0.5,0.2
98,40,7,0.05,0.5,0.2
109,40,7,0.05,0.5,0.2
110,40,7,0.05,0.5,0.2
111,40,7,0.05,0.5,0.2
99,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
96,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
130,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
50,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
123,40,7,0.05,0.5,0.2
109,40,7,0.05,0.5,0.2
101,40,7,0.05,0.5,0.2
94,40,7,0.05,0.5,0.2
125,40,7,0.05,0.5,0.2
118,40,7,0.05,0.5,0.2
107,40,7,0.05,0.5,0.2
93,40,7,0.05,0.5,0.2
91,40,7,0.05,0.5,0.2
101,40,7,0.05,0.5,0.2
98,40,7,0.05,0.5,0.2
106,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
43,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
129,40,7,0.05,0.5,0.2
81,40,7,0.05,0.5,0.2
109,40,7,0.05,0.5,0.2
109,40,7,0.05,0.5,0.2
95,40,7,0.05,0.5,0.2
118,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
111,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
118,40,7,0.05,0.5,0.2
100,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
49,40,7,0.05,0.5,0.2
116,40,7,0.05,0.5,0.2
125,40,7,0.05,0.5,0.2
119,40,7,0.05,0.5,0.2
114,40,7,0.05,0.5,0.2
99,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
121,40,7,0.05,0.5,0.2
113,40,7,0.05,0.5,0.2
83,40,7,0.05,0.5,0.2
85,40,7,0.05,0.5,0.2
90,40,7,0.05,0.5,0.2
91,40,7,0.05,0.5,0.2
109,40,7,0.05,0.5,0.2
98,40,7,0.05,0.5,0.2
44,40,7,0.05,0.5,0.2
108,40,7,0.05,0.5,0.2
103,40,7,0.05,0.5,0.2
121,40,7,0.05,0.5,0.2
126,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
101,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
116,40,7,0.05,0.5,0.2
94,40,7,0.05,0.5,0.2
111,40,7,0.05,0.5,0.2
122,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
99,40,7,0.05,0.5,0.2
120,40,7,0.05,0.5,0.2
126,40,7,0.05,0.5,0.2
50,40,7,0.05,0.5,0.2
110,40,7,0.05,0.5,0.2
104,40,7,0.05,0.5,0.2
85,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
116,40,7,0.05,0.5,0.2
112,40,7,0.05,0.5,0.2
101,40,7,0.05,0.5,0.2
105,40,7,0.05,0.5,0.2
96,40,7,0.05,0.5,0.2
86,40,7,0.05,0.5,0.2
104,40,7,0.05,0.5,0.2
123,40,7,0.05,0.5,0.2
94,40,7,0.05,0.5,0.2
98,40,7,0.05,0.5,0.2
49,40,7,0.05,0.5,0.2
99,40,7,0.05,0.5,0.2
98,40,7,0.05,0.5,0.2
117,40,7,0.05,0.5,0.2
