FPS, Characters, Tasselation, Blade Width, Blade Heigth, Wind Strength
26,90,7,0.05,0.5,0.2
83,90,7,0.05,0.5,0.2
79,90,7,0.05,0.5,0.2
60,90,7,0.05,0.5,0.2
51,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
52,90,7,0.05,0.5,0.2
26,90,7,0.05,0.5,0.2
82,90,7,0.05,0.5,0.2
78,90,7,0.05,0.5,0.2
62,90,7,0.05,0.5,0.2
51,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
47,90,7,0.05,0.5,0.2
26,90,7,0.05,0.5,0.2
86,90,7,0.05,0.5,0.2
73,90,7,0.05,0.5,0.2
62,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
51,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
47,90,7,0.05,0.5,0.2
25,90,7,0.05,0.5,0.2
96,90,7,0.05,0.5,0.2
69,90,7,0.05,0.5,0.2
65,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
51,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
25,90,7,0.05,0.5,0.2
99,90,7,0.05,0.5,0.2
76,90,7,0.05,0.5,0.2
59,90,7,0.05,0.5,0.2
52,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
52,90,7,0.05,0.5,0.2
22,90,7,0.05,0.5,0.2
69,90,7,0.05,0.5,0.2
105,90,7,0.05,0.5,0.2
91,90,7,0.05,0.5,0.2
53,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
52,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
25,90,7,0.05,0.5,0.2
85,90,7,0.05,0.5,0.2
76,90,7,0.05,0.5,0.2
63,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
52,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
25,90,7,0.05,0.5,0.2
90,90,7,0.05,0.5,0.2
73,90,7,0.05,0.5,0.2
63,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
53,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
52,90,7,0.05,0.5,0.2
25,90,7,0.05,0.5,0.2
86,90,7,0.05,0.5,0.2
76,90,7,0.05,0.5,0.2
61,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
51,90,7,0.05,0.5,0.2
26,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
103,90,7,0.05,0.5,0.2
79,90,7,0.05,0.5,0.2
51,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
26,90,7,0.05,0.5,0.2
76,90,7,0.05,0.5,0.2
71,90,7,0.05,0.5,0.2
68,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
52,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
25,90,7,0.05,0.5,0.2
85,90,7,0.05,0.5,0.2
68,90,7,0.05,0.5,0.2
66,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
51,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
47,90,7,0.05,0.5,0.2
26,90,7,0.05,0.5,0.2
89,90,7,0.05,0.5,0.2
77,90,7,0.05,0.5,0.2
46,90,7,0.05,0.5,0.2
61,90,7,0.05,0.5,0.2
53,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
43,90,7,0.05,0.5,0.2
21,90,7,0.05,0.5,0.2
97,90,7,0.05,0.5,0.2
82,90,7,0.05,0.5,0.2
80,90,7,0.05,0.5,0.2
64,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
51,90,7,0.05,0.5,0.2
26,90,7,0.05,0.5,0.2
83,90,7,0.05,0.5,0.2
77,90,7,0.05,0.5,0.2
58,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
22,90,7,0.05,0.5,0.2
61,90,7,0.05,0.5,0.2
115,90,7,0.05,0.5,0.2
87,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
52,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
26,90,7,0.05,0.5,0.2
81,90,7,0.05,0.5,0.2
70,90,7,0.05,0.5,0.2
63,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
49,90,7,0.05,0.5,0.2
50,90,7,0.05,0.5,0.2
48,90,7,0.05,0.5,0.2
25,90,7,0.05,0.5,0.2
